,mol_name,SMILES,PLANET_affinity
372,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)Nc3nnc(S(N)(=O)=O)s3,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1nnc(S(N)(=O)=O)s1,7.8573303
373,NS(=O)(=O)c2nnc(NC(=O)c1ccco1)s2,NS(=O)(=O)c1nnc(NC(=O)c2ccco2)s1,6.702046
374,Cc2cc(C)[n+](CC(=O)NCc1ccc(S(N)(=O)=O)cc1)c(C)c2,Cc1cc(C)[n+](CC(=O)NCc2ccc(S(N)(=O)=O)cc2)c(C)c1,6.6483946
375,CC(C)(C)c2ccc(\C=N\Cc1ccc(S(N)(=O)=O)cc1)cc2,CC(C)(C)c1ccc(/C=N/Cc2ccc(S(N)(=O)=O)cc2)cc1,7.323844
376,NS(=O)(=O)c3ccc(C(=O)NCC(=O)NCC(=O)NC(Cc2ccc1ccccc1c2)C(O)=O)cc3,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NC(Cc2ccc3ccccc3c2)C(=O)O)cc1,7.361369
377,NS(=O)(=O)c2cc1SCCC(O)c1s2,NS(=O)(=O)c1cc2c(s1)C(O)CCS2,5.4420342
378,NS(=O)(=O)c3cc2cc(CN1CCOCC1)sc2o3,NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,5.3290033
379,NS(=O)(=O)c3ccc(Cn2c(=O)c1cccnc1c2=O)cc3,NS(=O)(=O)c1ccc(CN2C(=O)c3cccnc3C2=O)cc1,5.5918937
380,NS(=O)(=O)c3nnc(NS(=O)(=O)c2ccc(NC(\S)=N\Nc1c(F)c(F)c(F)c(F)c1F)cc2)s3,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(N/C(S)=N/Nc3c(F)c(F)c(F)c(F)c3F)cc2)s1,9.49385
381,NS(=O)(=O)c4ccc(CNc3nc(Oc1ccccc1)nc(Oc2ccccc2)n3)cc4,NS(=O)(=O)c1ccc(CNc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,7.7715483
382,NS(=O)(=O)c3ccc(CNCc1cc(=O)oc2cc(Cl)ccc12)cc3,NS(=O)(=O)c1ccc(CNCc2cc(=O)oc3cc(Cl)ccc23)cc1,7.7813377
383,NS(=O)(=O)c3nnc(NS(=O)(=O)c2ccc(NSC(=S)N1CCOCC1)cc2)s3,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NSC(=S)N3CCOCC3)cc2)s1,7.453414
384,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2S,NS(=O)(=O)c1cc2c(cc1S)NCNS2(=O)=O,7.206474
385,NS(=O)(=O)c5ccc(\N=C(S)\N=c4\ccc(=c2c1ccc(O)cc1oc3cc(O)ccc23)c(C(O)=O)c4)c(F)c5,NS(=O)(=O)c1ccc(/N=C(S)/N=C2/C=CC(=C3c4ccc(O)cc4Oc4cc(O)ccc43)C(C(=O)O)=C2)c(F)c1,8.450992
386,NS(=O)(=O)c3cc2cc(N1CCOCC1)sc2s3,NS(=O)(=O)c1cc2cc(N3CCOCC3)sc2s1,5.6469297
387,NS(=O)(=O)c2ccc(CNC(=O)Nc1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(CNC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,6.948903
388,NS(=O)(=O)c2ccc(CNC(=O)Cc1ccccc1)cc2,NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,5.968686
389,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CCCCC(F)(F)C(F)(F)F,Cn1nc(S(N)(=O)=O)s/c1=N\C(=O)CCCCC(F)(F)C(F)(F)F,6.676379
390,COc2cc(/C=C/C(=O)\C=C(O)\C=C\c1ccc(O)c(OC)c1)ccc2O,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.838504
391,NS(=O)(=O)c2ccc(C(=O)OC\C=C\COC(=O)c1ccccc1)cc2,NS(=O)(=O)c1ccc(C(=O)OC/C=C/COC(=O)c2ccccc2)cc1,5.8457904
392,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)Nc4ccc3nc(S(N)(=O)=O)sc3c4,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1,7.726273
393,CN2CCN(CC(=O)Nc1nnc(S(N)(=O)=O)s1)CC2,CN1CCN(CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC1,6.5013523
394,COCCN(CCOC)Cc2cc1cc(S(N)(=O)=O)oc1s2,COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1,5.5982695
395,NS(=O)(=O)c3nnc(NC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)s3,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)s1,8.909723
396,NS(=O)(=O)c2nc1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1s2,NS(=O)(=O)c1nc2ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2s1,8.242178
397,NS(=O)(=O)c3ccc(S(=O)(=O)Nc1cccc2[nH]cc(Cl)c12)cc3,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3[nH]cc(Cl)c23)cc1,7.6975484
398,Cc5cc(c1ccccc1)[n+](c3ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc3)c(c4ccccc4)c5,Cc1cc(-c2ccccc2)[n+](-c2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)c(-c2ccccc2)c1,8.959365
399,COc3cc2CCN(S(N)(=O)=O)C(c1ccc(N(=O)=O)cc1)c2cc3OC,COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)N(S(N)(=O)=O)CC2,6.204418
400,NS(=O)(=O)c3cc(S(N)(=O)=O)c(NCc1cc(=O)oc2cc(Cl)ccc12)cc3Cl,NS(=O)(=O)c1cc(S(N)(=O)=O)c(NCc2cc(=O)oc3cc(Cl)ccc23)cc1Cl,9.198397
401,CC3(C)OCC(C2OC1OC(C)(C)OC1[C@H]2OS(N)(=O)=O)O3,CC1(C)OCC(C2OC3OC(C)(C)OC3[C@H]2OS(N)(=O)=O)O1,6.095403
402,NS(=O)(=O)c3nnc(NS(=O)(=O)c2ccc(NC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2)s3,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,8.736715
403,CC2CCN(CCC(=O)Nc1ccc(S(N)(=O)=O)cc1)CC2,CC1CCN(CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.094961
404,NS(=O)(=O)c2ccc(NC(/S)=N/C(C(O)c1ccccc1)C(O)=O)cc2,NS(=O)(=O)c1ccc(N/C(S)=N/C(C(=O)O)C(O)c2ccccc2)cc1,7.439972
405,COCCOCCN(CCOC)C(Cc1ccc(F)cc1)c3cc2cc(S(N)(=O)=O)sc2s3,COCCOCCN(CCOC)C(Cc1ccc(F)cc1)c1cc2cc(S(N)(=O)=O)sc2s1,7.302947
406,NS(=O)(=O)c2ccc(CNc1nc(=O)[nH]c(=O)[nH]1)cc2,NS(=O)(=O)c1ccc(CNc2nc(=O)[nH]c(=O)[nH]2)cc1,6.586124
407,NS(=O)(=O)c3ccc(NS(=O)(=O)c2ccc(NC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2)cc3,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)cc1,8.38212
408,NS(=O)(=O)c2ccc(NNSC(=S)N1CCOCC1)cc2,NS(=O)(=O)c1ccc(NNSC(=S)N2CCOCC2)cc1,5.727228
409,NS(=O)(=O)c5nnc(NC(=O)c3nn(c1cccc(O)c1)c(c2ccccc2)c3C(=O)c4ccccc4)s5,NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(O)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,5.338181
410,NS(=O)(=O)c5ccc(C[n+]3c(c1ccccc1)cc(c2ccccc2)cc3c4ccccc4)cc5,NS(=O)(=O)c1ccc(C[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1,0.7881752
411,NS(=O)(=O)c2ccc(COC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(COC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,7.188414
412,CCN(Cc1cc(=O)oc2cc(Cl)ccc12)C3CC(C)S(=O)(=O)c4sc(S(N)(=O)=O)cc34,CCN(Cc1cc(=O)oc2cc(Cl)ccc12)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9.172096
413,NS(=O)(=O)c2nnc(NC(=O)CCNS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)s2,NS(=O)(=O)c1nnc(NC(=O)CCNS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)s1,8.791382
414,CCNC(=O)c1cc(S(N)(=O)=O)ccc1SC2CCCC2,CCNC(=O)c1cc(S(N)(=O)=O)ccc1SC1CCCC1,4.992293
415,NS(=O)(=O)c4ccc(C[n+]2c(c1ccccc1)cccc2c3ccccc3)cc4,NS(=O)(=O)c1ccc(C[n+]2c(-c3ccccc3)cccc2-c2ccccc2)cc1,1.534662
416,C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]3CC[C@H]2C5[C@H](CC(=O)[C@@]23C)[C@@]4(C)CCC(=O)C[C@H]4CC5=O,C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2C3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,8.867702
417,NS(=O)(=O)c2nnc(NC(=O)Cc1ccccc1)s2,NS(=O)(=O)c1nnc(NC(=O)Cc2ccccc2)s1,7.395702
418,NNc2nc(NN)nc(Nc1ccc(S(N)(=O)=O)cc1)n2,NNc1nc(NN)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,7.3741665
419,NS(=O)(=O)c2cc(S(N)(=O)=O)c(NSC(=S)N1CCOCC1)cc2Cl,NS(=O)(=O)c1cc(S(N)(=O)=O)c(NSC(=S)N2CCOCC2)cc1Cl,6.551183
420,NS(=O)(=O)c1cnccc1NNC3=NS(=O)(=O)c2cnccc2S3,NS(=O)(=O)c1cnccc1NNC1=NS(=O)(=O)c2cnccc2S1,7.562728
421,COc3ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc1ccccc1)cc2)cc3,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,7.85609
422,NS(=O)(=O)c3ccc(CCNC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)cc3,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1,8.066891
423,NS(=O)(=O)c2ccc(NC(\S)=N/c1ccccc1C(O)=O)cc2,NS(=O)(=O)c1ccc(N/C(S)=N\c2ccccc2C(=O)O)cc1,6.3628826
424,NS(=O)(=O)c2ccc(CCNC(=O)c1cccc(C(O)=O)n1)cc2,NS(=O)(=O)c1ccc(CCNC(=O)c2cccc(C(=O)O)n2)cc1,7.059936
425,NS(=O)(=O)c2ccc(CCNCc1ccc(S(O)(=O)=O)o1)cc2,NS(=O)(=O)c1ccc(CCNCc2ccc(S(=O)(=O)O)o2)cc1,7.8201632
426,NS(=O)(=O)c2nnc(NC(=O)c1ccccc1)s2,NS(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,7.2987094
427,NS(=O)(=O)c2ccc(NC(\S)=N\CCC(=O)NC(Cc1c[nH]cn1)C(O)=O)cc2,NS(=O)(=O)c1ccc(N/C(S)=N/CCC(=O)NC(Cc2c[nH]cn2)C(=O)O)cc1,6.830074
428,NS(=O)(=O)c3cc(S(N)(=O)=O)c(n2c(=O)c1cccnc1c2=O)cc3Cl,NS(=O)(=O)c1cc(S(N)(=O)=O)c(N2C(=O)c3cccnc3C2=O)cc1Cl,7.1282206
429,NS(=O)(=O)c1cccc2cccnc12,NS(=O)(=O)c1cccc2cccnc12,6.2070284
430,Cc2onc(c1ccccc1)c2c3ccc(S(N)(=O)=O)cc3,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,5.3753695
431,NS(=O)(=O)c2ccc(CCOC(=O)c1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(CCOC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,7.0700655
432,NS(=O)(=O)c3ccc(C(=O)NCc1cccc2ccccc12)cc3,NS(=O)(=O)c1ccc(C(=O)NCc2cccc3ccccc23)cc1,7.1360674
433,CC(C)CNC(=O)CC2Sc1sc(S(N)(=O)=O)cc1NC2=O,CC(C)CNC(=O)CC1Sc2sc(S(N)(=O)=O)cc2NC1=O,5.1039214
434,NS(=O)(=O)c2ccc(CCNC(=S)NC(=O)Nc1ccc(Cl)c(Cl)c1)cc2,NS(=O)(=O)c1ccc(CCNC(=S)NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,6.752681
435,CSc1ccncc1S(N)(=O)=O,CSc1ccncc1S(N)(=O)=O,3.4353023
436,NS(=O)(=O)c4ccc(NS(=O)(=O)c3ccc(NCc1cc(=O)oc2cc(Cl)ccc12)cc3)cc4,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NCc3cc(=O)oc4cc(Cl)ccc34)cc2)cc1,8.751019
437,NS(=O)(=O)c2ccc(NC(=S)N1CCCC1C(=O)NCC(=O)NCC(O)=O)cc2,NS(=O)(=O)c1ccc(NC(=S)N2CCCC2C(=O)NCC(=O)NCC(=O)O)cc1,5.80752
438,NS(=O)(=O)c1cnccc1Oc2ccc(F)cc2,NS(=O)(=O)c1cnccc1Oc1ccc(F)cc1,7.2123766
439,NS(=O)(=O)Oc2ccc(Oc1ccccc1)cc2,NS(=O)(=O)Oc1ccc(Oc2ccccc2)cc1,6.200444
440,NS(=O)(=O)c3ccc(CCNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H]2O)cc3,NS(=O)(=O)c1ccc(CCNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,9.101632
441,NS(=O)(=O)c2ccc(C(=O)NCc1cccnc1)cc2,NS(=O)(=O)c1ccc(C(=O)NCc2cccnc2)cc1,6.085018
442,NS(=O)(=O)c2ccc(NC(=O)Cc1ccncc1)cc2,NS(=O)(=O)c1ccc(NC(=O)Cc2ccncc2)cc1,6.121747
443,NS(=O)(=O)c3cc2NCC(CCN1CCOCC1)S(=O)(=O)c2s3,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCN1CCOCC1)CN2,6.338564
444,NS(=O)(=O)c2nnc(NC(=O)CCNC(=O)c1cccc(C(O)=O)n1)s2,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)c2cccc(C(=O)O)n2)s1,6.9718833
445,NS(=O)(=O)c2ccc(NC(=O)CCCCN1CCOCC1)cc2,NS(=O)(=O)c1ccc(NC(=O)CCCCN2CCOCC2)cc1,5.9243374
446,C[C@]12CCC3C(C1CCC2=O)[C@H](O)C=C4CC(OS(N)(=O)=O)CC[C@]34C,C[C@]12CCC(OS(N)(=O)=O)CC1=C[C@@H](O)C1C2CC[C@]2(C)C(=O)CCC12,6.943841
447,C[C@H](CCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)[C@H]5CC[C@H]4C3[C@@H](O)C[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]3CC[C@@]45C,C[C@H](CCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8.274293
448,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)OCCc3ccc(S(N)(=O)=O)cc3,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)OCCc1ccc(S(N)(=O)=O)cc1,6.905327
449,CCC[C@H]2C[C@H](NCC)c1cc(S(N)(=O)=O)sc1S2(=O)=O,CCC[C@H]1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O,6.1413918
450,C[C@H](CCC(=O)Nc1nnc(S(N)(=O)=O)s1)[C@H]3CC[C@H]2C5[C@H](CC(=O)[C@@]23C)[C@@]4(C)CCC(=O)C[C@H]4CC5=O,C[C@H](CCC(=O)Nc1nnc(S(N)(=O)=O)s1)[C@H]1CC[C@H]2C3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,9.408955
451,NS(=O)(=O)c2ccc(COS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)cc2,NS(=O)(=O)c1ccc(COS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,8.137741
452,NC(Cc1ccccc1)C(=O)[C@@H](N)C(=O)NCCOCCOCCNC(=O)c2ccc(S(N)(=O)=O)cc2,NC(Cc1ccccc1)C(=O)[C@@H](N)C(=O)NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1,8.148917
453,NS(=O)(=O)c2ccc(CC/N=C(\S)NNCCN1CCNCC1)cc2,NS(=O)(=O)c1ccc(CC/N=C(\S)NNCCN2CCNCC2)cc1,7.310273
454,NS(=O)(=O)c2ccc(CNC(=O)c1cccc(C(O)=O)n1)cc2,NS(=O)(=O)c1ccc(CNC(=O)c2cccc(C(=O)O)n2)cc1,7.160636
455,NS(=O)(=O)c3nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)cc2)s3,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,9.530431
456,NS(=O)(=O)c2nnc(NS(=O)c1ccc(N(=O)=O)cc1)s2,NS(=O)(=O)c1nnc(NS(=O)c2ccc([N+](=O)[O-])cc2)s1,7.791556
457,Cc3ccc2cccc(Oc1ccncc1S(N)(=O)=O)c2n3,Cc1ccc2cccc(Oc3ccncc3S(N)(=O)=O)c2n1,7.3584366
458,NS(=O)(=O)c3nc2ccc(OS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)cc2s3,NS(=O)(=O)c1nc2ccc(OS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,9.620878
459,NS(=O)(=O)c3ccc(NC(/S)=N/C(Cc1c[nH]cn1)C(=O)NC(Cc2ccccc2)C(O)=O)cc3,NS(=O)(=O)c1ccc(N/C(S)=N/C(Cc2c[nH]cn2)C(=O)NC(Cc2ccccc2)C(=O)O)cc1,7.6907363
460,NS(=O)(=O)c3ccc(CNC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)cc3,NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1,8.195882
461,Cc2cc(C)[n+](CC(=O)OCc1ccc(S(N)(=O)=O)cc1)c(C)c2,Cc1cc(C)[n+](CC(=O)OCc2ccc(S(N)(=O)=O)cc2)c(C)c1,6.8747416
462,Cc1ccccc1c3cn(c2ccc(S(N)(=O)=O)cc2)nn3,Cc1ccccc1-c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,6.7747626
463,NS(=O)(=O)c2ccc(CCNC(=O)Cc1ccncc1)cc2,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccncc2)cc1,5.8717966
464,NS(=O)(=O)c3ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2ccc1ccccc1c2)C(O)=O)cc3,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2ccc3ccccc3c2)C(=O)O)cc1,7.210331
465,NS(=O)(=O)c3ccc2C(OCc1ccccc1)CS(=O)(=O)c2c3,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)CC2OCc1ccccc1,7.4806776
466,NS(=O)(=O)c3ccc2CC(NC(=O)C1CCCCC1)Cc2c3,NS(=O)(=O)c1ccc2c(c1)CC(NC(=O)C1CCCCC1)C2,5.59589
467,NS(=O)(=O)c2ccc(NS(=O)(=O)c1c(F)c(F)cc(F)c1F)c(F)c2,NS(=O)(=O)c1ccc(NS(=O)(=O)c2c(F)c(F)cc(F)c2F)c(F)c1,8.921827
468,NS(=O)(=O)c4nc3ccc(OC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)cc3s4,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CC(=O)O)c3ccccc3O)c3ccccc3O)cc2s1,9.638613
469,NS(=O)(=O)OCC2CCc1ccccc1O2,NS(=O)(=O)OCC1CCc2ccccc2O1,6.6544623
470,NS(=O)(=O)c2ccc(CCONC(=O)c1cccc(C(O)=O)n1)cc2,NS(=O)(=O)c1ccc(CCONC(=O)c2cccc(C(=O)O)n2)cc1,7.2412567
471,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)NCCC(=O)Nc3nnc(S(N)(=O)=O)s3,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1,7.485956
472,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)Nc4ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc4,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,8.63575
473,Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c3ccc(NSC(=S)N2CCOCC2)cc3,Cn1nc(S(N)(=O)=O)s/c1=N\S(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)cc1,7.0373344
474,NS(=O)(=O)c2ccc(CCNC(=O)c1ccc(S(N)(=O)=O)cc1)cc2,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,9.1334715
475,NS(=O)(=O)c4ccc(Nc3nc(NCCN1CCNCC1)nc(NCCN2CCNCC2)n3)cc4,NS(=O)(=O)c1ccc(Nc2nc(NCCN3CCNCC3)nc(NCCN3CCNCC3)n2)cc1,7.3675427
476,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,7.017184
477,Cc2cc(c1ccccc1)cc(C)[n+]2CC(=O)OCc3ccc(S(N)(=O)=O)cc3,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)OCc1ccc(S(N)(=O)=O)cc1,7.34091
478,NS(=O)(=O)c2ccc(NNC(=O)c1cccc(C(O)=O)n1)cc2,NS(=O)(=O)c1ccc(NNC(=O)c2cccc(C(=O)O)n2)cc1,7.2834444
479,CC(C)(C)C(=O)Oc2ccc1cc(S(N)(=O)=O)oc1c2,CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)oc2c1,6.5076857
480,C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]5CC[C@H]4C3[C@@H](O)C[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]3CC[C@@]45C,C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8.322779
481,NS(=O)(=O)c3nnc(NC(=O)CCn2c(=O)c1cccnc1c2=O)s3,NS(=O)(=O)c1nnc(NC(=O)CCN2C(=O)c3cccnc3C2=O)s1,5.5357027
482,NS(=O)(=O)c3nnc(NC(=O)CCNCc1cc(=O)oc2cc(Cl)ccc12)s3,NS(=O)(=O)c1nnc(NC(=O)CCNCc2cc(=O)oc3cc(Cl)ccc23)s1,8.720748
483,CN2CCN(CCC(=O)Nc1ccc(S(N)(=O)=O)cc1)CC2,CN1CCN(CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,6.288433
484,NS(=O)(=O)c2nnc(NC(=O)Cc1cccs1)s2,NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,6.761856
485,NS(=O)(=O)c4nnc(NS(=O)(=O)c3ccc(NC(=O)[C@@H]2C1CC(C=C1)C2C(O)=O)cc3)s4,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)[C@@H]3C4C=CC(C4)C3C(=O)O)cc2)s1,8.947386
486,CC(\N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)NC(Cc2ccccc2)C(O)=O,CC(/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,7.4090595
487,NS(=O)(=O)c3ccc(C(=O)NC(Cc2ccc1ccccc1c2)C(O)=O)cc3,NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc3ccccc3c2)C(=O)O)cc1,7.5780325
488,NS(=O)(=O)c3nnc(NC(=O)CCNC(=O)CN(CCN(CC(O)=O)c1ccccc1O)c2ccccc2O)s3,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)s1,8.5227585
489,NS(=O)(=O)c3cnc(Sc1ccccc1)c(C(=O)NCCc2ccccc2)c3,NS(=O)(=O)c1cnc(Sc2ccccc2)c(C(=O)NCCc2ccccc2)c1,8.7525625
490,NS(=O)(=O)c2ccc(NC(=O)CCSSCCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl)c(Cl)c2,NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)c(Cl)c1,7.9833455
491,Cc2cc(C)[n+](CC(=O)Nc1nnc(S(N)(=O)=O)s1)c(C)c2,Cc1cc(C)[n+](CC(=O)Nc2nnc(S(N)(=O)=O)s2)c(C)c1,7.728101
492,Cc1c(nnc(c1C(=S)N)N2CCC(CC2)OC)C,COC1CCN(c2nnc(C)c(C)c2C(N)=S)CC1,1.8884413
493,c1ccc2c(c1)[C@@]3([C@@H]4[C@H]([C@@H]([NH2+]3)CC(=O)N)C(=O)N(C4=O)C[C@H]5CCCO5)C(=O)N2,NC(=O)C[C@@H]1[NH2+][C@@]2(C(=O)Nc3ccccc32)[C@H]2C(=O)N(C[C@H]3CCCO3)C(=O)[C@@H]12,4.5610285
494,C/C=C/C(=O)OCC(=O)NN1C(=O)C2(CCC(CC2)C)NC1=O,C/C=C/C(=O)OCC(=O)NN1C(=O)NC2(CCC(C)CC2)C1=O,3.607521
495,Cc1c(sc(n1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccc(cc3)OCC(C)C)c4cccnc4)C(=O)OC,COC(=O)c1sc(N2C(=O)C([O-])=C(C(=O)c3ccc(OCC(C)C)cc3)[C@@H]2c2cccnc2)nc1C,6.396876
496,CCc1ccc(s1)C(=O)N2CCC(CC2)CC(=O)N,CCc1ccc(C(=O)N2CCC(CC(N)=O)CC2)s1,5.73985
